T	Type	Pickup	Origin	Destination	Region	Rate	Payoff
12	Travel	0.0	2.0	1.0			1.0
12	Travel	1.0	2.0	2.0			1.0
12	Travel	0.0	2.0	2.0			1.0
12	Travel	1.0	2.0	3.0			1.0
12	Travel	0.0	2.0	3.0			1.0
12	Travel	1.0	2.0	4.0			1.0
12	Travel	0.0	2.0	4.0			1.0
12	Travel	1.0	3.0	0.0			1.0
12	Travel	0.0	3.0	0.0			1.0
12	Travel	1.0	3.0	1.0			1.0
12	Travel	0.0	3.0	1.0			1.0
12	Travel	1.0	3.0	2.0			1.0
12	Travel	0.0	3.0	2.0			1.0
12	Travel	1.0	3.0	3.0			1.0
12	Travel	0.0	3.0	3.0			1.0
12	Travel	1.0	3.0	4.0			1.0
12	Travel	0.0	3.0	4.0			1.0
12	Travel	1.0	4.0	0.0			1.0
12	Travel	0.0	4.0	0.0			1.0
12	Travel	1.0	4.0	1.0			1.0
12	Travel	0.0	4.0	1.0			1.0
12	Travel	1.0	4.0	2.0			1.0
12	Travel	0.0	4.0	2.0			1.0
12	Travel	1.0	4.0	3.0			1.0
12	Travel	0.0	4.0	3.0			1.0
12	Travel	1.0	4.0	4.0			1.0
12	Travel	0.0	4.0	4.0			1.0
12	Travel				0.0	2.0	-0.5
13	Travel	1.0	0.0	0.0			1.0
13	Travel	0.0	0.0	0.0			1.0
13	Travel	1.0	0.0	1.0			1.0
13	Travel	0.0	0.0	1.0			1.0
13	Travel	1.0	0.0	2.0			1.0
13	Travel	0.0	0.0	2.0			1.0
13	Travel	1.0	0.0	3.0			1.0
13	Travel	0.0	0.0	3.0			1.0
13	Travel	1.0	0.0	4.0			1.0
13	Travel	0.0	0.0	4.0			1.0
13	Travel	1.0	1.0	0.0			1.0
13	Travel	0.0	1.0	0.0			1.0
13	Travel	1.0	1.0	1.0			1.0
13	Travel	0.0	1.0	1.0			1.0
13	Travel	1.0	1.0	2.0			1.0
13	Travel	0.0	1.0	2.0			1.0
13	Travel	1.0	1.0	3.0			1.0
13	Travel	0.0	1.0	3.0			1.0
13	Travel	1.0	1.0	4.0			1.0
13	Travel	0.0	1.0	4.0			1.0
13	Travel	1.0	2.0	0.0			1.0
13	Travel	0.0	2.0	0.0			1.0
13	Travel	1.0	2.0	1.0			1.0
13	Travel	0.0	2.0	1.0			1.0
13	Travel	1.0	2.0	2.0			1.0
13	Travel	0.0	2.0	2.0			1.0
13	Travel	1.0	2.0	3.0			1.0
13	Travel	0.0	2.0	3.0			1.0
13	Travel	1.0	2.0	4.0			1.0
13	Travel	0.0	2.0	4.0			1.0
13	Travel	1.0	3.0	0.0			1.0
13	Travel	0.0	3.0	0.0			1.0
13	Travel	1.0	3.0	1.0			1.0
13	Travel	0.0	3.0	1.0			1.0
13	Travel	1.0	3.0	2.0			1.0
13	Travel	0.0	3.0	2.0			1.0
13	Travel	1.0	3.0	3.0			1.0
13	Travel	0.0	3.0	3.0			1.0
13	Travel	1.0	3.0	4.0			1.0
13	Travel	0.0	3.0	4.0			1.0
13	Travel	1.0	4.0	0.0			1.0
13	Travel	0.0	4.0	0.0			1.0
13	Travel	1.0	4.0	1.0			1.0
13	Travel	0.0	4.0	1.0			1.0
13	Travel	1.0	4.0	2.0			1.0
13	Travel	0.0	4.0	2.0			1.0
13	Travel	1.0	4.0	3.0			1.0
13	Travel	0.0	4.0	3.0			1.0
13	Travel	1.0	4.0	4.0			1.0
13	Travel	0.0	4.0	4.0			1.0
13	Travel				0.0	2.0	-0.5
14	Travel	1.0	0.0	0.0			1.0
14	Travel	0.0	0.0	0.0			1.0
14	Travel	1.0	0.0	1.0			1.0
14	Travel	0.0	0.0	1.0			1.0
14	Travel	1.0	0.0	2.0			1.0
14	Travel	0.0	0.0	2.0			1.0
14	Travel	1.0	0.0	3.0			1.0
14	Travel	0.0	0.0	3.0			1.0
14	Travel	1.0	0.0	4.0			1.0
14	Travel	0.0	0.0	4.0			1.0
14	Travel	1.0	1.0	0.0			1.0
14	Travel	0.0	1.0	0.0			1.0
14	Travel	1.0	1.0	1.0			1.0
14	Travel	0.0	1.0	1.0			1.0
14	Travel	1.0	1.0	2.0			1.0
14	Travel	0.0	1.0	2.0			1.0
14	Travel	1.0	1.0	3.0			1.0
14	Travel	0.0	1.0	3.0			1.0
14	Travel	1.0	1.0	4.0			1.0
14	Travel	0.0	1.0	4.0			1.0
14	Travel	1.0	2.0	0.0			1.0
14	Travel	0.0	2.0	0.0			1.0
14	Travel	1.0	2.0	1.0			1.0
14	Travel	0.0	2.0	1.0			1.0
14	Travel	1.0	2.0	2.0			1.0
14	Travel	0.0	2.0	2.0			1.0
14	Travel	1.0	2.0	3.0			1.0
14	Travel	0.0	2.0	3.0			1.0
14	Travel	1.0	2.0	4.0			1.0
14	Travel	0.0	2.0	4.0			1.0
14	Travel	1.0	3.0	0.0			1.0
14	Travel	0.0	3.0	0.0			1.0
14	Travel	1.0	3.0	1.0			1.0
14	Travel	0.0	3.0	1.0			1.0
14	Travel	1.0	3.0	2.0			1.0
14	Travel	0.0	3.0	2.0			1.0
14	Travel	1.0	3.0	3.0			1.0
14	Travel	0.0	3.0	3.0			1.0
14	Travel	1.0	3.0	4.0			1.0
14	Travel	0.0	3.0	4.0			1.0
14	Travel	1.0	4.0	0.0			1.0
14	Travel	0.0	4.0	0.0			1.0
14	Travel	1.0	4.0	1.0			1.0
14	Travel	0.0	4.0	1.0			1.0
14	Travel	1.0	4.0	2.0			1.0
14	Travel	0.0	4.0	2.0			1.0
14	Travel	1.0	4.0	3.0			1.0
14	Travel	0.0	4.0	3.0			1.0
14	Travel	1.0	4.0	4.0			1.0
14	Travel	0.0	4.0	4.0			1.0
14	Travel				0.0	2.0	-0.5
15	Travel	1.0	0.0	0.0			1.0
15	Travel	0.0	0.0	0.0			1.0
15	Travel	1.0	0.0	1.0			1.0
15	Travel	0.0	0.0	1.0			1.0
15	Travel	1.0	0.0	2.0			1.0
15	Travel	0.0	0.0	2.0			1.0
15	Travel	1.0	0.0	3.0			1.0
15	Travel	0.0	0.0	3.0			1.0
15	Travel	1.0	0.0	4.0			1.0
15	Travel	0.0	0.0	4.0			1.0
15	Travel	1.0	1.0	0.0			1.0
15	Travel	0.0	1.0	0.0			1.0
15	Travel	1.0	1.0	1.0			1.0
15	Travel	0.0	1.0	1.0			1.0
15	Travel	1.0	1.0	2.0			1.0
15	Travel	0.0	1.0	2.0			1.0
15	Travel	1.0	1.0	3.0			1.0
15	Travel	0.0	1.0	3.0			1.0
15	Travel	1.0	1.0	4.0			1.0
15	Travel	0.0	1.0	4.0			1.0
15	Travel	1.0	2.0	0.0			1.0
15	Travel	0.0	2.0	0.0			1.0
15	Travel	1.0	2.0	1.0			1.0
15	Travel	0.0	2.0	1.0			1.0
15	Travel	1.0	2.0	2.0			1.0
15	Travel	0.0	2.0	2.0			1.0
15	Travel	1.0	2.0	3.0			1.0
15	Travel	0.0	2.0	3.0			1.0
15	Travel	1.0	2.0	4.0			1.0
15	Travel	0.0	2.0	4.0			1.0
15	Travel	1.0	3.0	0.0			1.0
15	Travel	0.0	3.0	0.0			1.0
15	Travel	1.0	3.0	1.0			1.0
15	Travel	0.0	3.0	1.0			1.0
15	Travel	1.0	3.0	2.0			1.0
15	Travel	0.0	3.0	2.0			1.0
15	Travel	1.0	3.0	3.0			1.0
15	Travel	0.0	3.0	3.0			1.0
15	Travel	1.0	3.0	4.0			1.0
15	Travel	0.0	3.0	4.0			1.0
15	Travel	1.0	4.0	0.0			1.0
15	Travel	0.0	4.0	0.0			1.0
15	Travel	1.0	4.0	1.0			1.0
15	Travel	0.0	4.0	1.0			1.0
15	Travel	1.0	4.0	2.0			1.0
15	Travel	0.0	4.0	2.0			1.0
15	Travel	1.0	4.0	3.0			1.0
15	Travel	0.0	4.0	3.0			1.0
15	Travel	1.0	4.0	4.0			1.0
15	Travel	0.0	4.0	4.0			1.0
15	Travel				0.0	2.0	-0.5
16	Travel	1.0	0.0	0.0			1.0
16	Travel	0.0	0.0	0.0			1.0
16	Travel	1.0	0.0	1.0			1.0
16	Travel	0.0	0.0	1.0			1.0
16	Travel	1.0	0.0	2.0			1.0
16	Travel	0.0	0.0	2.0			1.0
16	Travel	1.0	0.0	3.0			1.0
16	Travel	0.0	0.0	3.0			1.0
16	Travel	1.0	0.0	4.0			1.0
16	Travel	0.0	0.0	4.0			1.0
16	Travel	1.0	1.0	0.0			1.0
16	Travel	0.0	1.0	0.0			1.0
16	Travel	1.0	1.0	1.0			1.0
16	Travel	0.0	1.0	1.0			1.0
16	Travel	1.0	1.0	2.0			1.0
16	Travel	0.0	1.0	2.0			1.0
16	Travel	1.0	1.0	3.0			1.0
16	Travel	0.0	1.0	3.0			1.0
16	Travel	1.0	1.0	4.0			1.0
16	Travel	0.0	1.0	4.0			1.0
16	Travel	1.0	2.0	0.0			1.0
16	Travel	0.0	2.0	0.0			1.0
16	Travel	1.0	2.0	1.0			1.0
16	Travel	0.0	2.0	1.0			1.0
16	Travel	1.0	2.0	2.0			1.0
16	Travel	0.0	2.0	2.0			1.0
16	Travel	1.0	2.0	3.0			1.0
16	Travel	0.0	2.0	3.0			1.0
16	Travel	1.0	2.0	4.0			1.0
16	Travel	0.0	2.0	4.0			1.0
16	Travel	1.0	3.0	0.0			1.0
16	Travel	0.0	3.0	0.0			1.0
16	Travel	1.0	3.0	1.0			1.0
16	Travel	0.0	3.0	1.0			1.0
16	Travel	1.0	3.0	2.0			1.0
16	Travel	0.0	3.0	2.0			1.0
16	Travel	1.0	3.0	3.0			1.0
16	Travel	0.0	3.0	3.0			1.0
16	Travel	1.0	3.0	4.0			1.0
16	Travel	0.0	3.0	4.0			1.0
16	Travel	1.0	4.0	0.0			1.0
16	Travel	0.0	4.0	0.0			1.0
16	Travel	1.0	4.0	1.0			1.0
16	Travel	0.0	4.0	1.0			1.0
16	Travel	1.0	4.0	2.0			1.0
16	Travel	0.0	4.0	2.0			1.0
16	Travel	1.0	4.0	3.0			1.0
16	Travel	0.0	4.0	3.0			1.0
16	Travel	1.0	4.0	4.0			1.0
16	Travel	0.0	4.0	4.0			1.0
16	Travel				0.0	2.0	-0.5
17	Travel	1.0	0.0	0.0			1.0
17	Travel	0.0	0.0	0.0			1.0
17	Travel	1.0	0.0	1.0			1.0
17	Travel	0.0	0.0	1.0			1.0
17	Travel	1.0	0.0	2.0			1.0
17	Travel	0.0	0.0	2.0			1.0
17	Travel	1.0	0.0	3.0			1.0
17	Travel	0.0	0.0	3.0			1.0
17	Travel	1.0	0.0	4.0			1.0
17	Travel	0.0	0.0	4.0			1.0
17	Travel	1.0	1.0	0.0			1.0
17	Travel	0.0	1.0	0.0			1.0
17	Travel	1.0	1.0	1.0			1.0
17	Travel	0.0	1.0	1.0			1.0
17	Travel	1.0	1.0	2.0			1.0
17	Travel	0.0	1.0	2.0			1.0
17	Travel	1.0	1.0	3.0			1.0
17	Travel	0.0	1.0	3.0			1.0
17	Travel	1.0	1.0	4.0			1.0
17	Travel	0.0	1.0	4.0			1.0
17	Travel	1.0	2.0	0.0			1.0
17	Travel	0.0	2.0	0.0			1.0
17	Travel	1.0	2.0	1.0			1.0
17	Travel	0.0	2.0	1.0			1.0
17	Travel	1.0	2.0	2.0			1.0
17	Travel	0.0	2.0	2.0			1.0
17	Travel	1.0	2.0	3.0			1.0
17	Travel	0.0	2.0	3.0			1.0
17	Travel	1.0	2.0	4.0			1.0
17	Travel	0.0	2.0	4.0			1.0
17	Travel	1.0	3.0	0.0			1.0
17	Travel	0.0	3.0	0.0			1.0
17	Travel	1.0	3.0	1.0			1.0
17	Travel	0.0	3.0	1.0			1.0
17	Travel	1.0	3.0	2.0			1.0
17	Travel	0.0	3.0	2.0			1.0
17	Travel	1.0	3.0	3.0			1.0
17	Travel	0.0	3.0	3.0			1.0
17	Travel	1.0	3.0	4.0			1.0
17	Travel	0.0	3.0	4.0			1.0
17	Travel	1.0	4.0	0.0			1.0
17	Travel	0.0	4.0	0.0			1.0
17	Travel	1.0	4.0	1.0			1.0
17	Travel	0.0	4.0	1.0			1.0
17	Travel	1.0	4.0	2.0			1.0
17	Travel	0.0	4.0	2.0			1.0
17	Travel	1.0	4.0	3.0			1.0
17	Travel	0.0	4.0	3.0			1.0
17	Travel	1.0	4.0	4.0			1.0
17	Travel	0.0	4.0	4.0			1.0
17	Travel				0.0	2.0	-0.5
18	Travel	1.0	0.0	0.0			1.0
18	Travel	0.0	0.0	0.0			1.0
18	Travel	1.0	0.0	1.0			1.0
18	Travel	0.0	0.0	1.0			1.0
18	Travel	1.0	0.0	2.0			1.0
18	Travel	0.0	0.0	2.0			1.0
18	Travel	1.0	0.0	3.0			1.0
18	Travel	0.0	0.0	3.0			1.0
18	Travel	1.0	0.0	4.0			1.0
18	Travel	0.0	0.0	4.0			1.0
18	Travel	1.0	1.0	0.0			1.0
18	Travel	0.0	1.0	0.0			1.0
18	Travel	1.0	1.0	1.0			1.0
18	Travel	0.0	1.0	1.0			1.0
18	Travel	1.0	1.0	2.0			1.0
18	Travel	0.0	1.0	2.0			1.0
18	Travel	1.0	1.0	3.0			1.0
18	Travel	0.0	1.0	3.0			1.0
18	Travel	1.0	1.0	4.0			1.0
18	Travel	0.0	1.0	4.0			1.0
18	Travel	1.0	2.0	0.0			1.0
18	Travel	0.0	2.0	0.0			1.0
18	Travel	1.0	2.0	1.0			1.0
18	Travel	0.0	2.0	1.0			1.0
18	Travel	1.0	2.0	2.0			1.0
18	Travel	0.0	2.0	2.0			1.0
18	Travel	1.0	2.0	3.0			1.0
18	Travel	0.0	2.0	3.0			1.0
18	Travel	1.0	2.0	4.0			1.0
18	Travel	0.0	2.0	4.0			1.0
18	Travel	1.0	3.0	0.0			1.0
18	Travel	0.0	3.0	0.0			1.0
18	Travel	1.0	3.0	1.0			1.0
18	Travel	0.0	3.0	1.0			1.0
18	Travel	1.0	3.0	2.0			1.0
18	Travel	0.0	3.0	2.0			1.0
18	Travel	1.0	3.0	3.0			1.0
18	Travel	0.0	3.0	3.0			1.0
18	Travel	1.0	3.0	4.0			1.0
18	Travel	0.0	3.0	4.0			1.0
18	Travel	1.0	4.0	0.0			1.0
18	Travel	0.0	4.0	0.0			1.0
18	Travel	1.0	4.0	1.0			1.0
18	Travel	0.0	4.0	1.0			1.0
18	Travel	1.0	4.0	2.0			1.0
18	Travel	0.0	4.0	2.0			1.0
18	Travel	1.0	4.0	3.0			1.0
18	Travel	0.0	4.0	3.0			1.0
18	Travel	1.0	4.0	4.0			1.0
18	Travel	0.0	4.0	4.0			1.0
18	Travel				0.0	2.0	-0.5
19	Travel	1.0	0.0	0.0			1.0
19	Travel	0.0	0.0	0.0			1.0
19	Travel	1.0	0.0	1.0			1.0
19	Travel	0.0	0.0	1.0			1.0
19	Travel	1.0	0.0	2.0			1.0
19	Travel	0.0	0.0	2.0			1.0
19	Travel	1.0	0.0	3.0			1.0
19	Travel	0.0	0.0	3.0			1.0
19	Travel	1.0	0.0	4.0			1.0
19	Travel	0.0	0.0	4.0			1.0
19	Travel	1.0	1.0	0.0			1.0
19	Travel	0.0	1.0	0.0			1.0
19	Travel	1.0	1.0	1.0			1.0
19	Travel	0.0	1.0	1.0			1.0
19	Travel	1.0	1.0	2.0			1.0
19	Travel	0.0	1.0	2.0			1.0
19	Travel	1.0	1.0	3.0			1.0
19	Travel	0.0	1.0	3.0			1.0
19	Travel	1.0	1.0	4.0			1.0
19	Travel	0.0	1.0	4.0			1.0
19	Travel	1.0	2.0	0.0			1.0
19	Travel	0.0	2.0	0.0			1.0
19	Travel	1.0	2.0	1.0			1.0
19	Travel	0.0	2.0	1.0			1.0
19	Travel	1.0	2.0	2.0			1.0
19	Travel	0.0	2.0	2.0			1.0
19	Travel	1.0	2.0	3.0			1.0
19	Travel	0.0	2.0	3.0			1.0
19	Travel	1.0	2.0	4.0			1.0
19	Travel	0.0	2.0	4.0			1.0
19	Travel	1.0	3.0	0.0			1.0
19	Travel	0.0	3.0	0.0			1.0
19	Travel	1.0	3.0	1.0			1.0
19	Travel	0.0	3.0	1.0			1.0
19	Travel	1.0	3.0	2.0			1.0
19	Travel	0.0	3.0	2.0			1.0
19	Travel	1.0	3.0	3.0			1.0
19	Travel	0.0	3.0	3.0			1.0
19	Travel	1.0	3.0	4.0			1.0
19	Travel	0.0	3.0	4.0			1.0
19	Travel	1.0	4.0	0.0			1.0
19	Travel	0.0	4.0	0.0			1.0
19	Travel	1.0	4.0	1.0			1.0
19	Travel	0.0	4.0	1.0			1.0
19	Travel	1.0	4.0	2.0			1.0
19	Travel	0.0	4.0	2.0			1.0
19	Travel	1.0	4.0	3.0			1.0
19	Travel	0.0	4.0	3.0			1.0
19	Travel	1.0	4.0	4.0			1.0
19	Travel	0.0	4.0	4.0			1.0
19	Travel				0.0	2.0	-0.5
20	Travel	1.0	0.0	0.0			1.0
20	Travel	0.0	0.0	0.0			1.0
20	Travel	1.0	0.0	1.0			1.0
20	Travel	0.0	0.0	1.0			1.0
20	Travel	1.0	0.0	2.0			1.0
20	Travel	0.0	0.0	2.0			1.0
20	Travel	1.0	0.0	3.0			1.0
20	Travel	0.0	0.0	3.0			1.0
20	Travel	1.0	0.0	4.0			1.0
20	Travel	0.0	0.0	4.0			1.0
20	Travel	1.0	1.0	0.0			1.0
20	Travel	0.0	1.0	0.0			1.0
20	Travel	1.0	1.0	1.0			1.0
20	Travel	0.0	1.0	1.0			1.0
20	Travel	1.0	1.0	2.0			1.0
20	Travel	0.0	1.0	2.0			1.0
20	Travel	1.0	1.0	3.0			1.0
20	Travel	0.0	1.0	3.0			1.0
20	Travel	1.0	1.0	4.0			1.0
20	Travel	0.0	1.0	4.0			1.0
20	Travel	1.0	2.0	0.0			1.0
20	Travel	0.0	2.0	0.0			1.0
20	Travel	1.0	2.0	1.0			1.0
20	Travel	0.0	2.0	1.0			1.0
20	Travel	1.0	2.0	2.0			1.0
20	Travel	0.0	2.0	2.0			1.0
20	Travel	1.0	2.0	3.0			1.0
20	Travel	0.0	2.0	3.0			1.0
20	Travel	1.0	2.0	4.0			1.0
20	Travel	0.0	2.0	4.0			1.0
20	Travel	1.0	3.0	0.0			1.0
20	Travel	0.0	3.0	0.0			1.0
20	Travel	1.0	3.0	1.0			1.0
20	Travel	0.0	3.0	1.0			1.0
20	Travel	1.0	3.0	2.0			1.0
20	Travel	0.0	3.0	2.0			1.0
20	Travel	1.0	3.0	3.0			1.0
20	Travel	0.0	3.0	3.0			1.0
20	Travel	1.0	3.0	4.0			1.0
20	Travel	0.0	3.0	4.0			1.0
20	Travel	1.0	4.0	0.0			1.0
20	Travel	0.0	4.0	0.0			1.0
20	Travel	1.0	4.0	1.0			1.0
20	Travel	0.0	4.0	1.0			1.0
20	Travel	1.0	4.0	2.0			1.0
20	Travel	0.0	4.0	2.0			1.0
20	Travel	1.0	4.0	3.0			1.0
20	Travel	0.0	4.0	3.0			1.0
20	Travel	1.0	4.0	4.0			1.0
20	Travel	0.0	4.0	4.0			1.0
20	Travel				0.0	2.0	-0.5
21	Travel	1.0	0.0	0.0			1.0
21	Travel	0.0	0.0	0.0			1.0
21	Travel	1.0	0.0	1.0			1.0
21	Travel	0.0	0.0	1.0			1.0
21	Travel	1.0	0.0	2.0			1.0
21	Travel	0.0	0.0	2.0			1.0
21	Travel	1.0	0.0	3.0			1.0
21	Travel	0.0	0.0	3.0			1.0
21	Travel	1.0	0.0	4.0			1.0
21	Travel	0.0	0.0	4.0			1.0
21	Travel	1.0	1.0	0.0			1.0
21	Travel	0.0	1.0	0.0			1.0
21	Travel	1.0	1.0	1.0			1.0
21	Travel	0.0	1.0	1.0			1.0
21	Travel	1.0	1.0	2.0			1.0
21	Travel	0.0	1.0	2.0			1.0
21	Travel	1.0	1.0	3.0			1.0
21	Travel	0.0	1.0	3.0			1.0
21	Travel	1.0	1.0	4.0			1.0
21	Travel	0.0	1.0	4.0			1.0
21	Travel	1.0	2.0	0.0			1.0
21	Travel	0.0	2.0	0.0			1.0
21	Travel	1.0	2.0	1.0			1.0
21	Travel	0.0	2.0	1.0			1.0
21	Travel	1.0	2.0	2.0			1.0
21	Travel	0.0	2.0	2.0			1.0
21	Travel	1.0	2.0	3.0			1.0
21	Travel	0.0	2.0	3.0			1.0
21	Travel	1.0	2.0	4.0			1.0
21	Travel	0.0	2.0	4.0			1.0
21	Travel	1.0	3.0	0.0			1.0
21	Travel	0.0	3.0	0.0			1.0
21	Travel	1.0	3.0	1.0			1.0
21	Travel	0.0	3.0	1.0			1.0
21	Travel	1.0	3.0	2.0			1.0
21	Travel	0.0	3.0	2.0			1.0
21	Travel	1.0	3.0	3.0			1.0
21	Travel	0.0	3.0	3.0			1.0
21	Travel	1.0	3.0	4.0			1.0
21	Travel	0.0	3.0	4.0			1.0
21	Travel	1.0	4.0	0.0			1.0
21	Travel	0.0	4.0	0.0			1.0
21	Travel	1.0	4.0	1.0			1.0
21	Travel	0.0	4.0	1.0			1.0
21	Travel	1.0	4.0	2.0			1.0
21	Travel	0.0	4.0	2.0			1.0
21	Travel	1.0	4.0	3.0			1.0
21	Travel	0.0	4.0	3.0			1.0
21	Travel	1.0	4.0	4.0			1.0
21	Travel	0.0	4.0	4.0			1.0
21	Travel				0.0	2.0	-0.5
22	Travel	1.0	0.0	0.0			1.0
22	Travel	0.0	0.0	0.0			1.0
22	Travel	1.0	0.0	1.0			1.0
22	Travel	0.0	0.0	1.0			1.0
22	Travel	1.0	0.0	2.0			1.0
22	Travel	0.0	0.0	2.0			1.0
22	Travel	1.0	0.0	3.0			1.0
22	Travel	0.0	0.0	3.0			1.0
22	Travel	1.0	0.0	4.0			1.0
22	Travel	0.0	0.0	4.0			1.0
22	Travel	1.0	1.0	0.0			1.0
22	Travel	0.0	1.0	0.0			1.0
22	Travel	1.0	1.0	1.0			1.0
22	Travel	0.0	1.0	1.0			1.0
22	Travel	1.0	1.0	2.0			1.0
22	Travel	0.0	1.0	2.0			1.0
22	Travel	1.0	1.0	3.0			1.0
22	Travel	0.0	1.0	3.0			1.0
22	Travel	1.0	1.0	4.0			1.0
22	Travel	0.0	1.0	4.0			1.0
22	Travel	1.0	2.0	0.0			1.0
22	Travel	0.0	2.0	0.0			1.0
22	Travel	1.0	2.0	1.0			1.0
22	Travel	0.0	2.0	1.0			1.0
22	Travel	1.0	2.0	2.0			1.0
22	Travel	0.0	2.0	2.0			1.0
22	Travel	1.0	2.0	3.0			1.0
22	Travel	0.0	2.0	3.0			1.0
22	Travel	1.0	2.0	4.0			1.0
22	Travel	0.0	2.0	4.0			1.0
22	Travel	1.0	3.0	0.0			1.0
22	Travel	0.0	3.0	0.0			1.0
22	Travel	1.0	3.0	1.0			1.0
22	Travel	0.0	3.0	1.0			1.0
22	Travel	1.0	3.0	2.0			1.0
22	Travel	0.0	3.0	2.0			1.0
22	Travel	1.0	3.0	3.0			1.0
22	Travel	0.0	3.0	3.0			1.0
22	Travel	1.0	3.0	4.0			1.0
22	Travel	0.0	3.0	4.0			1.0
22	Travel	1.0	4.0	0.0			1.0
22	Travel	0.0	4.0	0.0			1.0
22	Travel	1.0	4.0	1.0			1.0
22	Travel	0.0	4.0	1.0			1.0
22	Travel	1.0	4.0	2.0			1.0
22	Travel	0.0	4.0	2.0			1.0
22	Travel	1.0	4.0	3.0			1.0
22	Travel	0.0	4.0	3.0			1.0
22	Travel	1.0	4.0	4.0			1.0
22	Travel	0.0	4.0	4.0			1.0
22	Travel				0.0	2.0	-0.5
23	Travel	1.0	0.0	0.0			1.0
23	Travel	0.0	0.0	0.0			1.0
23	Travel	1.0	0.0	1.0			1.0
23	Travel	0.0	0.0	1.0			1.0
23	Travel	1.0	0.0	2.0			1.0
23	Travel	0.0	0.0	2.0			1.0
23	Travel	1.0	0.0	3.0			1.0
23	Travel	0.0	0.0	3.0			1.0
23	Travel	1.0	0.0	4.0			1.0
23	Travel	0.0	0.0	4.0			1.0
23	Travel	1.0	1.0	0.0			1.0
23	Travel	0.0	1.0	0.0			1.0
23	Travel	1.0	1.0	1.0			1.0
23	Travel	0.0	1.0	1.0			1.0
23	Travel	1.0	1.0	2.0			1.0
23	Travel	0.0	1.0	2.0			1.0
23	Travel	1.0	1.0	3.0			1.0
23	Travel	0.0	1.0	3.0			1.0
23	Travel	1.0	1.0	4.0			1.0
23	Travel	0.0	1.0	4.0			1.0
23	Travel	1.0	2.0	0.0			1.0
23	Travel	0.0	2.0	0.0			1.0
23	Travel	1.0	2.0	1.0			1.0
23	Travel	0.0	2.0	1.0			1.0
23	Travel	1.0	2.0	2.0			1.0
23	Travel	0.0	2.0	2.0			1.0
23	Travel	1.0	2.0	3.0			1.0
23	Travel	0.0	2.0	3.0			1.0
23	Travel	1.0	2.0	4.0			1.0
23	Travel	0.0	2.0	4.0			1.0
23	Travel	1.0	3.0	0.0			1.0
23	Travel	0.0	3.0	0.0			1.0
23	Travel	1.0	3.0	1.0			1.0
23	Travel	0.0	3.0	1.0			1.0
23	Travel	1.0	3.0	2.0			1.0
23	Travel	0.0	3.0	2.0			1.0
23	Travel	1.0	3.0	3.0			1.0
23	Travel	0.0	3.0	3.0			1.0
23	Travel	1.0	3.0	4.0			1.0
23	Travel	0.0	3.0	4.0			1.0
23	Travel	1.0	4.0	0.0			1.0
23	Travel	0.0	4.0	0.0			1.0
23	Travel	1.0	4.0	1.0			1.0
23	Travel	0.0	4.0	1.0			1.0
23	Travel	1.0	4.0	2.0			1.0
23	Travel	0.0	4.0	2.0			1.0
23	Travel	1.0	4.0	3.0			1.0
23	Travel	0.0	4.0	3.0			1.0
23	Travel	1.0	4.0	4.0			1.0
23	Travel	0.0	4.0	4.0			1.0
23	Travel				0.0	2.0	-0.5
24	Travel	1.0	0.0	0.0			1.0
24	Travel	0.0	0.0	0.0			1.0
24	Travel	1.0	0.0	1.0			1.0
24	Travel	0.0	0.0	1.0			1.0
24	Travel	1.0	0.0	2.0			1.0
24	Travel	0.0	0.0	2.0			1.0
24	Travel	1.0	0.0	3.0			1.0
24	Travel	0.0	0.0	3.0			1.0
24	Travel	1.0	0.0	4.0			1.0
24	Travel	0.0	0.0	4.0			1.0
24	Travel	1.0	1.0	0.0			1.0
24	Travel	0.0	1.0	0.0			1.0
24	Travel	1.0	1.0	1.0			1.0
24	Travel	0.0	1.0	1.0			1.0
24	Travel	1.0	1.0	2.0			1.0
24	Travel	0.0	1.0	2.0			1.0
24	Travel	1.0	1.0	3.0			1.0
24	Travel	0.0	1.0	3.0			1.0
24	Travel	1.0	1.0	4.0			1.0
24	Travel	0.0	1.0	4.0			1.0
24	Travel	1.0	2.0	0.0			1.0
24	Travel	0.0	2.0	0.0			1.0
24	Travel	1.0	2.0	1.0			1.0
24	Travel	0.0	2.0	1.0			1.0
24	Travel	1.0	2.0	2.0			1.0
24	Travel	0.0	2.0	2.0			1.0
24	Travel	1.0	2.0	3.0			1.0
24	Travel	0.0	2.0	3.0			1.0
24	Travel	1.0	2.0	4.0			1.0
24	Travel	0.0	2.0	4.0			1.0
24	Travel	1.0	3.0	0.0			1.0
24	Travel	0.0	3.0	0.0			1.0
24	Travel	1.0	3.0	1.0			1.0
24	Travel	0.0	3.0	1.0			1.0
24	Travel	1.0	3.0	2.0			1.0
24	Travel	0.0	3.0	2.0			1.0
24	Travel	1.0	3.0	3.0			1.0
24	Travel	0.0	3.0	3.0			1.0
24	Travel	1.0	3.0	4.0			1.0
24	Travel	0.0	3.0	4.0			1.0
24	Travel	1.0	4.0	0.0			1.0
24	Travel	0.0	4.0	0.0			1.0
24	Travel	1.0	4.0	1.0			1.0
24	Travel	0.0	4.0	1.0			1.0
24	Travel	1.0	4.0	2.0			1.0
24	Travel	0.0	4.0	2.0			1.0
24	Travel	1.0	4.0	3.0			1.0
